Open,High,Low,Close,Date
143.4,145.19,140.9,142.29,11/09/2015 12:00:00 AM
142.92,146.82,141.2,146.28,14/09/2015 12:00:00 AM
146.8,148.2,145.2,145.87,15/09/2015 12:00:00 AM
147.54,152.07,147,151.67,16/09/2015 12:00:00 AM
153.2,155.5,153,154.04,18/09/2015 12:00:00 AM
152.42,154.5,151.1,153.75,21/09/2015 12:00:00 AM
154.6,155,144.6,146.62,22/09/2015 12:00:00 AM
144.6,148.75,142.93,147.7,23/09/2015 12:00:00 AM
147.63,148.77,143.6,144.18,24/09/2015 12:00:00 AM
145,148.2,144,145.95,28/09/2015 12:00:00 AM
144.42,149.8,140.56,147.65,29/09/2015 12:00:00 AM
149.07,150.82,144.76,145.92,30/09/2015 12:00:00 AM
146.96,147.95,143.02,145.66,01/10/2015 12:00:00 AM
146.6,150.56,146.6,150.12,05/10/2015 12:00:00 AM
150.12,151.34,147.35,148.81,06/10/2015 12:00:00 AM
148.8,149.18,146.8,147.4,07/10/2015 12:00:00 AM
146.6,147.2,144.4,145.72,08/10/2015 12:00:00 AM
146.6,148.4,144.1,145.04,09/10/2015 12:00:00 AM
146,147.3,144.15,144.84,12/10/2015 12:00:00 AM
145,147.2,144.9,146.76,13/10/2015 12:00:00 AM
147,148.5,146.02,147.7,14/10/2015 12:00:00 AM
148.6,152.08,148.38,151.8,15/10/2015 12:00:00 AM
152,154.81,150.34,154.62,16/10/2015 12:00:00 AM
154.99,155.25,153.32,154.01,19/10/2015 12:00:00 AM
154.74,155.6,152.3,154.03,20/10/2015 12:00:00 AM
154.2,155.01,151.4,153.04,21/10/2015 12:00:00 AM
154.8,155.94,152.8,154.06,23/10/2015 12:00:00 AM
154.99,155,148.76,149.25,26/10/2015 12:00:00 AM
149,151.18,148.44,150.23,27/10/2015 12:00:00 AM
148.62,149.6,143.81,145.86,28/10/2015 12:00:00 AM
146.2,149.48,141.73,148.7,29/10/2015 12:00:00 AM
150,153,149.4,151.82,30/10/2015 12:00:00 AM
151.73,154.5,150.5,154.09,02/11/2015 12:00:00 AM
154.44,156.2,153.3,155.82,03/11/2015 12:00:00 AM
156.64,157.96,156.23,156.64,04/11/2015 12:00:00 AM
156.3,156.3,151.8,152.27,05/11/2015 12:00:00 AM
152.68,154.72,150.08,151.69,06/11/2015 12:00:00 AM
149,153.61,147.12,152.47,09/11/2015 12:00:00 AM
152,153.36,147.41,147.92,10/11/2015 12:00:00 AM
150,151.86,150,151.34,11/11/2015 12:00:00 AM
151.04,151.5,146.69,147.49,13/11/2015 12:00:00 AM
148,150.59,147.26,150.17,16/11/2015 12:00:00 AM
151.22,151.4,147.37,149.04,17/11/2015 12:00:00 AM
