Open,High,Low,Close,Date
238.5,239.9,233.8,238.1,17/07/2015 12:00:00 AM
240,240,233.35,234.7,20/07/2015 12:00:00 AM
235.5,238.75,233,234.15,21/07/2015 12:00:00 AM
236.95,241.45,233.1,240.1,22/07/2015 12:00:00 AM
242,256.3,238.95,254.25,23/07/2015 12:00:00 AM
256.85,256.85,244.75,245.75,24/07/2015 12:00:00 AM
247,247,237.25,238.4,27/07/2015 12:00:00 AM
238.55,240.55,234,236.95,28/07/2015 12:00:00 AM
236.1,243.6,236.1,241.8,29/07/2015 12:00:00 AM
242.7,251,242.7,249.7,30/07/2015 12:00:00 AM
249,262.7,249,260,31/07/2015 12:00:00 AM
261,265.25,257.5,261.2,03/08/2015 12:00:00 AM
262,262.8,255,260.6,04/08/2015 12:00:00 AM
261.5,267.9,259.05,260.25,05/08/2015 12:00:00 AM
259,265.35,257.2,264,06/08/2015 12:00:00 AM
264.6,272.2,264.1,268.05,07/08/2015 12:00:00 AM
262.7,272.55,261,264.9,10/08/2015 12:00:00 AM
263.1,265.65,249.15,249.95,11/08/2015 12:00:00 AM
249,249.55,237.8,239.05,12/08/2015 12:00:00 AM
239.5,245,231.5,235.5,13/08/2015 12:00:00 AM
239,247.1,234.6,244.4,14/08/2015 12:00:00 AM
245.4,246,236.45,240.35,17/08/2015 12:00:00 AM
239.05,247.35,239.05,243.45,18/08/2015 12:00:00 AM
242.05,250.25,241,247.55,19/08/2015 12:00:00 AM
247.55,247.55,240.5,243.05,20/08/2015 12:00:00 AM
240,240,235.1,237.5,21/08/2015 12:00:00 AM
230,231.4,214.05,218.8,24/08/2015 12:00:00 AM
221.1,225.5,205.95,222.5,25/08/2015 12:00:00 AM
225,232.85,217.7,226.05,26/08/2015 12:00:00 AM
232.2,242,227.15,240.1,27/08/2015 12:00:00 AM
243,247.4,239.65,245.55,28/08/2015 12:00:00 AM
245,247.75,235,236.8,31/08/2015 12:00:00 AM
233.4,233.4,222,223.25,01/09/2015 12:00:00 AM
225,226.8,218.6,220.2,02/09/2015 12:00:00 AM
221.05,245.7,221.05,235.1,03/09/2015 12:00:00 AM
