Open,High,Low,Close,Date
246.12,247.06,245.29,245.72,31/12/2014 12:00:00 AM
245.46,246.12,244.19,244.82,01/01/2015 12:00:00 AM
245.46,246.92,245.12,245.62,02/01/2015 12:00:00 AM
246.12,248.12,245.46,246.66,05/01/2015 12:00:00 AM
246.62,246.79,239.55,240.52,06/01/2015 12:00:00 AM
240.52,242.79,235.42,235.82,07/01/2015 12:00:00 AM
237.45,242.32,236.95,241.75,08/01/2015 12:00:00 AM
242.69,243.99,235.55,237.92,09/01/2015 12:00:00 AM
239.09,241.12,237.62,238.75,12/01/2015 12:00:00 AM
238.79,241.05,238.12,240.29,13/01/2015 12:00:00 AM
239.45,239.45,230.85,232.38,14/01/2015 12:00:00 AM
236.12,240.05,234.08,238.79,15/01/2015 12:00:00 AM
238.89,240.22,236.62,239.65,16/01/2015 12:00:00 AM
240.45,241.32,237.49,239.05,19/01/2015 12:00:00 AM
239.05,248.12,239.05,247.59,20/01/2015 12:00:00 AM
248.59,249.19,232.92,235.18,21/01/2015 12:00:00 AM
235.45,239.85,232.72,233.68,22/01/2015 12:00:00 AM
235.12,237.25,232.62,232.95,23/01/2015 12:00:00 AM
233.48,240.42,233.45,239.95,27/01/2015 12:00:00 AM
240.12,242.75,238.79,241.72,28/01/2015 12:00:00 AM
241.42,248.12,240.19,246.59,29/01/2015 12:00:00 AM
247.42,248.09,242.65,245.86,30/01/2015 12:00:00 AM
244.82,246.06,239.75,240.52,02/02/2015 12:00:00 AM
240.12,244.76,240.12,244.22,03/02/2015 12:00:00 AM
245.39,246.96,243.62,244.49,04/02/2015 12:00:00 AM
245.46,248.19,242.59,245.89,05/02/2015 12:00:00 AM
244.79,250.06,244.79,249.12,06/02/2015 12:00:00 AM
248.46,249.19,244.52,245.36,09/02/2015 12:00:00 AM
245.49,247.99,244.79,246.72,10/02/2015 12:00:00 AM
246.79,248.46,245.49,247.69,11/02/2015 12:00:00 AM
247.46,248.12,243.29,247.19,12/02/2015 12:00:00 AM
247.52,252.93,246.86,252.16,13/02/2015 12:00:00 AM
251.46,260.76,251.46,259.83,16/02/2015 12:00:00 AM
257.13,268.07,257.13,261.8,18/02/2015 12:00:00 AM
262.13,262.23,255.73,259.53,19/02/2015 12:00:00 AM
257.33,265.23,256.43,264.07,20/02/2015 12:00:00 AM
264.07,265.93,259.66,260.23,23/02/2015 12:00:00 AM
261.46,265.47,259.53,264.03,24/02/2015 12:00:00 AM
264.13,266.8,262.43,266.5,25/02/2015 12:00:00 AM
265.93,267.67,261.86,263.9,26/02/2015 12:00:00 AM
263.47,264.43,256.16,262.66,27/02/2015 12:00:00 AM
262.13,273.27,233.45,240.95,28/02/2015 12:00:00 AM
239.12,239.12,228.35,228.98,02/03/2015 12:00:00 AM
229.78,230.45,226.11,227.68,03/03/2015 12:00:00 AM
229.61,234.05,228.68,229.71,04/03/2015 12:00:00 AM
231.72,232.82,228.05,230.75,05/03/2015 12:00:00 AM
229.91,229.91,224.85,225.65,09/03/2015 12:00:00 AM
226.85,228.51,223.71,225.88,10/03/2015 12:00:00 AM
226.48,227.15,225.31,225.65,11/03/2015 12:00:00 AM
225.91,231.98,225.91,230.95,12/03/2015 12:00:00 AM
231.45,233.38,224.65,226.18,13/03/2015 12:00:00 AM
227.31,227.61,223.45,223.78,16/03/2015 12:00:00 AM
226.11,227.25,224.45,226.75,17/03/2015 12:00:00 AM
226.91,227.45,224.11,224.51,18/03/2015 12:00:00 AM
226.11,227.38,220.81,222.14,19/03/2015 12:00:00 AM
222.74,222.98,217.78,218.51,20/03/2015 12:00:00 AM
218.78,219.81,216.78,218.11,23/03/2015 12:00:00 AM
218.78,220.01,217.44,217.71,24/03/2015 12:00:00 AM
219.44,219.44,216.78,217.71,25/03/2015 12:00:00 AM
216.84,219.41,213.97,215.21,26/03/2015 12:00:00 AM
216.11,216.78,210.27,211.51,27/03/2015 12:00:00 AM
212.31,219.61,212.31,218.71,30/03/2015 12:00:00 AM
218.71,219.01,216.04,217.08,31/03/2015 12:00:00 AM
218.04,221.94,216.34,221.64,01/04/2015 12:00:00 AM
222.11,227.88,219.78,227.41,06/04/2015 12:00:00 AM
227.41,228.61,224.68,227.41,07/04/2015 12:00:00 AM
228.15,231.45,227.91,230.95,08/04/2015 12:00:00 AM
