Open,High,Low,Close,Date
382.7,394.45,382.25,393.4,27/01/2015 12:00:00 AM
393.5,394.45,371.7,373.75,28/01/2015 12:00:00 AM
373.1,378.15,363.25,375.15,29/01/2015 12:00:00 AM
380.15,380.15,366.5,372.75,30/01/2015 12:00:00 AM
373,373,357.5,359.55,02/02/2015 12:00:00 AM
359.1,374.25,359.1,371.85,03/02/2015 12:00:00 AM
373.25,377.1,364.95,367.85,04/02/2015 12:00:00 AM
370,372,360,363.4,05/02/2015 12:00:00 AM
365,369.9,360.45,367.55,06/02/2015 12:00:00 AM
366,366,353.5,355.6,09/02/2015 12:00:00 AM
354.15,362.25,352.65,356.95,10/02/2015 12:00:00 AM
358,361,348.5,356.3,11/02/2015 12:00:00 AM
358,359.5,349.55,352.7,12/02/2015 12:00:00 AM
354,356.4,349.5,355.1,13/02/2015 12:00:00 AM
356,365,352.3,360.55,16/02/2015 12:00:00 AM
361,366.45,350.5,351.8,18/02/2015 12:00:00 AM
357,358.15,350.5,356.8,19/02/2015 12:00:00 AM
357,358.7,348.1,349.75,20/02/2015 12:00:00 AM
350,350.95,345,346.65,23/02/2015 12:00:00 AM
346.5,349.75,341,343.15,24/02/2015 12:00:00 AM
349.7,350.5,345,347.8,25/02/2015 12:00:00 AM
351,352.8,346.2,349.45,26/02/2015 12:00:00 AM
355.45,358,347.6,355.45,27/02/2015 12:00:00 AM
356.65,360,352.45,357.2,28/02/2015 12:00:00 AM
358.75,362.7,346.6,349.4,02/03/2015 12:00:00 AM
349.4,350.6,344.1,348.95,03/03/2015 12:00:00 AM
350,358.55,349.45,351.15,04/03/2015 12:00:00 AM
351.5,351.5,344.1,347.9,05/03/2015 12:00:00 AM
348,348,339.05,343.55,09/03/2015 12:00:00 AM
343,379.7,341.5,367.9,10/03/2015 12:00:00 AM
367.25,394,362.4,389.85,11/03/2015 12:00:00 AM
390,399.9,386.8,397.5,12/03/2015 12:00:00 AM
399,402.45,389.85,400.35,13/03/2015 12:00:00 AM
398.1,399.3,386.25,389.15,16/03/2015 12:00:00 AM
390.7,391.9,379.45,386.8,17/03/2015 12:00:00 AM
386,390.5,381.35,382.1,18/03/2015 12:00:00 AM
385.5,385.5,380.1,381.6,19/03/2015 12:00:00 AM
381,387.2,377.75,380.35,20/03/2015 12:00:00 AM
381.1,389.7,378.15,383.35,23/03/2015 12:00:00 AM
390,397,382.15,394.3,24/03/2015 12:00:00 AM
388,397.65,387.65,394.85,25/03/2015 12:00:00 AM
390.95,403.6,390.15,398.7,26/03/2015 12:00:00 AM
401,404.25,371.5,376.2,27/03/2015 12:00:00 AM
380.6,392.9,377.5,389.55,30/03/2015 12:00:00 AM
389.9,395.75,385.1,393.9,31/03/2015 12:00:00 AM
394.7,404,393.25,402,01/04/2015 12:00:00 AM
401.6,408.9,399.05,401,06/04/2015 12:00:00 AM
401.05,410,396.15,404.55,07/04/2015 12:00:00 AM
407.75,421.9,407,419.25,08/04/2015 12:00:00 AM
420,420.3,404.05,406.8,09/04/2015 12:00:00 AM
407,413.75,401.9,411.35,10/04/2015 12:00:00 AM
405.05,425.7,405.05,424.45,13/04/2015 12:00:00 AM
425,425,409.25,414.6,15/04/2015 12:00:00 AM
415.95,422.85,414.3,417.3,16/04/2015 12:00:00 AM
418,424.2,403.2,406.05,17/04/2015 12:00:00 AM
406.05,407.5,398.9,402.45,20/04/2015 12:00:00 AM
397.9,409.95,395.4,398.5,21/04/2015 12:00:00 AM
395.15,401.3,391.2,399.55,22/04/2015 12:00:00 AM
400,402.5,397.1,399.6,23/04/2015 12:00:00 AM
395.55,403.3,395,399.25,24/04/2015 12:00:00 AM
396.55,403.5,386.85,391.95,27/04/2015 12:00:00 AM
387,409.05,383.85,400.8,28/04/2015 12:00:00 AM
395,402.1,383.6,387.5,29/04/2015 12:00:00 AM
388,388,371.85,381.65,30/04/2015 12:00:00 AM
377,393.9,374.05,392.95,04/05/2015 12:00:00 AM
